review_id,product_id
review_13860,clothing_1066
review_13861,clothing_857
review_13862,clothing_831
review_13863,clothing_1095
review_13864,clothing_1095
review_13865,clothing_1078
review_13866,clothing_868
review_13867,clothing_831
review_13868,clothing_1078
review_13869,clothing_1095
review_13870,clothing_1095
review_13871,clothing_868
review_13872,clothing_835
review_13873,clothing_857
review_13874,clothing_1095
review_13875,clothing_1078
review_13876,clothing_1095
review_13877,clothing_868
review_13878,clothing_835
review_13879,clothing_831
review_13880,clothing_1095
review_13881,clothing_1078
review_13882,clothing_1075
review_13883,clothing_872
review_13884,clothing_1030
review_13885,clothing_1080
review_13886,clothing_872
review_13887,clothing_872
review_13888,clothing_1087
review_13889,clothing_960
review_13890,clothing_281
review_13891,clothing_850
review_13892,clothing_281
review_13893,clothing_850
review_13894,clothing_281
review_13895,clothing_1025
review_13896,clothing_1110
review_13897,clothing_1110
review_13898,clothing_1047
review_13899,clothing_1110
review_13900,clothing_1110
review_13901,clothing_1047
review_13902,clothing_1047
review_13903,clothing_1047
review_13904,clothing_1110
review_13905,clothing_996
review_13906,clothing_868
review_13907,clothing_825
review_13908,clothing_865
review_13909,clothing_868
review_13910,clothing_420
review_13911,clothing_996
review_13912,clothing_825
review_13913,clothing_996
review_13914,clothing_1047
review_13915,clothing_996
review_13916,clothing_865
review_13917,clothing_865
review_13918,clothing_825
review_13919,clothing_1047
review_13920,clothing_996
review_13921,clothing_1110
review_13922,clothing_1047
review_13923,clothing_420
review_13924,clothing_996
review_13925,clothing_996
review_13926,clothing_1135
review_13927,clothing_1047
review_13928,clothing_868
review_13929,clothing_1047
review_13930,clothing_825
review_13931,clothing_420
review_13932,clothing_1110
review_13933,clothing_1047
review_13934,clothing_1016
review_13935,clothing_865
review_13936,clothing_1098
review_13937,clothing_1110
review_13938,clothing_1110
review_13939,clothing_1110
review_13940,clothing_996
review_13941,clothing_1110
review_13942,clothing_1110
review_13943,clothing_420
review_13944,clothing_825
review_13945,clothing_1111
review_13946,clothing_1098
review_13947,clothing_1110
review_13948,clothing_868
review_13949,clothing_1047
review_13950,clothing_1047
review_13951,clothing_996
review_13952,clothing_128
review_13953,clothing_828
review_13954,clothing_128
review_13955,clothing_828
review_13956,clothing_862
review_13957,clothing_343
review_13958,clothing_862
review_13959,clothing_1094
review_13960,clothing_828
review_13961,clothing_1094
review_13962,clothing_1098
review_13963,clothing_828
review_13964,clothing_128
review_13965,clothing_862
review_13966,clothing_862
review_13967,clothing_128
review_13968,clothing_871
review_13969,clothing_1094
review_13970,clothing_757
review_13971,clothing_862
review_13972,clothing_862
review_13973,clothing_343
review_13974,clothing_343
review_13975,clothing_757
review_13976,clothing_828
review_13977,clothing_862
review_13978,clothing_757
review_13979,clothing_128
review_13980,clothing_1098
review_13981,clothing_862
review_13982,clothing_863
review_13983,clothing_818
review_13984,clothing_1094
review_13985,clothing_831
review_13986,clothing_343
review_13987,clothing_863
review_13988,clothing_862
review_13989,clothing_862
review_13990,clothing_862
review_13991,clothing_1094
review_13992,clothing_862
review_13993,clothing_871
review_13994,clothing_1094
review_13995,clothing_863
review_13996,clothing_343
review_13997,clothing_828
review_13998,clothing_128
review_13999,clothing_863
review_14000,clothing_863
review_14001,clothing_828
review_14002,clothing_757
review_14003,clothing_1001
review_14004,clothing_939
review_14005,clothing_939
review_14006,clothing_939
review_14007,clothing_903
review_14008,clothing_1094
review_14009,clothing_939
review_14010,clothing_1110
review_14011,clothing_1081
review_14012,clothing_939
review_14013,clothing_939
review_14014,clothing_927
review_14015,clothing_903
review_14016,clothing_1081
review_14017,clothing_1094
review_14018,clothing_1081
review_14019,clothing_1001
review_14020,clothing_939
review_14021,clothing_939
review_14022,clothing_1110
review_14023,clothing_621
review_14024,clothing_828
review_14025,clothing_864
review_14026,clothing_939
review_14027,clothing_939
review_14028,clothing_621
review_14029,clothing_621
review_14030,clothing_621
review_14031,clothing_939
review_14032,clothing_621
review_14033,clothing_621
review_14034,clothing_1094
review_14035,clothing_939
review_14036,clothing_1110
review_14037,clothing_939
review_14038,clothing_621
review_14039,clothing_621
review_14040,clothing_1081
review_14041,clothing_903
review_14042,clothing_1110
review_14043,clothing_939
review_14044,clothing_903
review_14045,clothing_903
review_14046,clothing_1001
review_14047,clothing_1110
review_14048,clothing_621
review_14049,clothing_864
review_14050,clothing_939
review_14051,clothing_621
review_14052,clothing_903
review_14053,clothing_864
review_14054,clothing_1110
review_14055,clothing_621
review_14056,clothing_621
review_14057,clothing_1081
review_14058,clothing_864
review_14059,clothing_1001
review_14060,clothing_621
review_14061,clothing_939
review_14062,clothing_25
review_14063,clothing_1081
review_14064,clothing_939
review_14065,clothing_830
review_14066,clothing_654
review_14067,clothing_927
review_14068,clothing_1001
review_14069,clothing_1110
review_14070,clothing_1110
review_14071,clothing_939
review_14072,clothing_864
review_14073,clothing_939
review_14074,clothing_1110
review_14075,clothing_1110
review_14076,clothing_1110
review_14077,clothing_1076
review_14078,clothing_829
review_14079,clothing_927
review_14080,clothing_1076
review_14081,clothing_1009
review_14082,clothing_1081
review_14083,clothing_980
review_14084,clothing_927
review_14085,clothing_1077
review_14086,clothing_829
review_14087,clothing_829
review_14088,clothing_93
review_14089,clothing_1076
review_14090,clothing_1009
review_14091,clothing_829
review_14092,clothing_944
review_14093,clothing_829
review_14094,clothing_831
review_14095,clothing_1081
review_14096,clothing_829
review_14097,clothing_980
review_14098,clothing_1081
review_14099,clothing_686
review_14100,clothing_829
review_14101,clothing_1077
review_14102,clothing_1077
review_14103,clothing_1077
review_14104,clothing_1077
review_14105,clothing_829
review_14106,clothing_927
review_14107,clothing_829
review_14108,clothing_829
review_14109,clothing_829
review_14110,clothing_829
review_14111,clothing_93
review_14112,clothing_828
review_14113,clothing_829
review_14114,clothing_1077
review_14115,clothing_1033
review_14116,clothing_921
review_14117,clothing_850
review_14118,clothing_1076
review_14119,clothing_1076
review_14120,clothing_1024
review_14121,clothing_975
review_14122,clothing_975
review_14123,clothing_921
review_14124,clothing_911
review_14125,clothing_1076
review_14126,clothing_921
review_14127,clothing_975
review_14128,clothing_985
review_14129,clothing_862
review_14130,clothing_180
review_14131,clothing_180
review_14132,clothing_985
review_14133,clothing_862
review_14134,clothing_680
review_14135,clothing_862
review_14136,clothing_862
review_14137,clothing_1059
review_14138,clothing_534
review_14139,clothing_862
review_14140,clothing_180
review_14141,clothing_1059
review_14142,clothing_872
review_14143,clothing_1059
review_14144,clothing_534
review_14145,clothing_862
review_14146,clothing_862
review_14147,clothing_606
review_14148,clothing_606
review_14149,clothing_829
review_14150,clothing_1033
review_14151,clothing_1028
review_14152,clothing_1083
review_14153,clothing_1083
review_14154,clothing_1129
review_14155,clothing_1083
review_14156,clothing_1083
review_14157,clothing_862
review_14158,clothing_866
review_14159,clothing_1129
review_14160,clothing_862
review_14161,clothing_862
review_14162,clothing_1129
review_14163,clothing_1030
review_14164,clothing_866
review_14165,clothing_876
review_14166,clothing_761
review_14167,clothing_867
review_14168,clothing_1030
review_14169,clothing_840
review_14170,clothing_876
review_14171,clothing_761
review_14172,clothing_867
review_14173,clothing_876
review_14174,clothing_1083
review_14175,clothing_1083
review_14176,clothing_876
review_14177,clothing_867
review_14178,clothing_1083
review_14179,clothing_876
review_14180,clothing_862
review_14181,clothing_1028
review_14182,clothing_761
review_14183,clothing_867
review_14184,clothing_999
review_14185,clothing_1083
review_14186,clothing_1083
review_14187,clothing_866
review_14188,clothing_606
review_14189,clothing_1129
review_14190,clothing_895
review_14191,clothing_1083
review_14192,clothing_876
review_14193,clothing_876
review_14194,clothing_862
review_14195,clothing_867
review_14196,clothing_1030
review_14197,clothing_876
review_14198,clothing_867
review_14199,clothing_1028
review_14200,clothing_876
review_14201,clothing_1129
review_14202,clothing_1083
review_14203,clothing_1077
review_14204,clothing_857
review_14205,clothing_1049
review_14206,clothing_1049
review_14207,clothing_865
review_14208,clothing_857
review_14209,clothing_1077
review_14210,clothing_1077
review_14211,clothing_857
review_14212,clothing_857
review_14213,clothing_861
review_14214,clothing_1085
review_14215,clothing_857
review_14216,clothing_857
review_14217,clothing_857
review_14218,clothing_1085
review_14219,clothing_1077
review_14220,clothing_857
review_14221,clothing_861
review_14222,clothing_1077
review_14223,clothing_1077
review_14224,clothing_932
review_14225,clothing_867
review_14226,clothing_966
review_14227,clothing_867
review_14228,clothing_932
review_14229,clothing_1111
review_14230,clothing_867
review_14231,clothing_867
review_14232,clothing_867
review_14233,clothing_867
review_14234,clothing_867
review_14235,clothing_966
review_14236,clothing_966
review_14237,clothing_867
review_14238,clothing_966
review_14239,clothing_966
review_14240,clothing_867
review_14241,clothing_867
review_14242,clothing_867
review_14243,clothing_966
review_14244,clothing_867
review_14245,clothing_966
review_14246,clothing_966
review_14247,clothing_966
review_14248,clothing_966
review_14249,clothing_867
review_14250,clothing_1124
review_14251,clothing_1081
review_14252,clothing_848
review_14253,clothing_867
review_14254,clothing_879
review_14255,clothing_185
review_14256,clothing_402
review_14257,clothing_879
review_14258,clothing_879
review_14259,clothing_1110
review_14260,clothing_965
review_14261,clothing_879
review_14262,clothing_869
review_14263,clothing_879
review_14264,clothing_895
review_14265,clothing_879
review_14266,clothing_879
review_14267,clothing_139
review_14268,clothing_965
review_14269,clothing_1075
review_14270,clothing_1094
review_14271,clothing_879
review_14272,clothing_879
review_14273,clothing_879
review_14274,clothing_879
review_14275,clothing_879
review_14276,clothing_1110
review_14277,clothing_869
review_14278,clothing_879
review_14279,clothing_879
review_14280,clothing_1110
review_14281,clothing_139
review_14282,clothing_879
review_14283,clothing_139
review_14284,clothing_879
review_14285,clothing_879
review_14286,clothing_402
review_14287,clothing_139
review_14288,clothing_879
review_14289,clothing_1073
review_14290,clothing_879
review_14291,clothing_1073
review_14292,clothing_879
review_14293,clothing_879
review_14294,clothing_879
review_14295,clothing_965
review_14296,clothing_1047
review_14297,clothing_886
review_14298,clothing_1111
review_14299,clothing_829
review_14300,clothing_835
review_14301,clothing_886
review_14302,clothing_886
review_14303,clothing_886
review_14304,clothing_886
review_14305,clothing_677
review_14306,clothing_886
review_14307,clothing_886
review_14308,clothing_1083
review_14309,clothing_677
review_14310,clothing_1111
review_14311,clothing_862
review_14312,clothing_886
review_14313,clothing_862
review_14314,clothing_1083
review_14315,clothing_949
review_14316,clothing_1047
review_14317,clothing_862
review_14318,clothing_1083
review_14319,clothing_886
review_14320,clothing_1083
review_14321,clothing_1083
review_14322,clothing_862
review_14323,clothing_829
review_14324,clothing_1111
review_14325,clothing_886
review_14326,clothing_1083
review_14327,clothing_1083
review_14328,clothing_862
review_14329,clothing_1083
review_14330,clothing_835
review_14331,clothing_829
review_14332,clothing_817
review_14333,clothing_432
review_14334,clothing_1088
review_14335,clothing_829
review_14336,clothing_829
review_14337,clothing_817
review_14338,clothing_829
review_14339,clothing_829
review_14340,clothing_817
review_14341,clothing_838
review_14342,clothing_829
review_14343,clothing_1094
review_14344,clothing_1086
review_14345,clothing_829
review_14346,clothing_829
review_14347,clothing_829
review_14348,clothing_1086
review_14349,clothing_1081
review_14350,clothing_829
review_14351,clothing_829
review_14352,clothing_1081
review_14353,clothing_829
review_14354,clothing_829
review_14355,clothing_174
review_14356,clothing_1059
review_14357,clothing_1025
review_14358,clothing_1081
review_14359,clothing_829
review_14360,clothing_1086
review_14361,clothing_935
review_14362,clothing_838
review_14363,clothing_829
review_14364,clothing_1086
review_14365,clothing_838
review_14366,clothing_1059
review_14367,clothing_1081
review_14368,clothing_1086
review_14369,clothing_829
review_14370,clothing_828
review_14371,clothing_829
review_14372,clothing_817
review_14373,clothing_1078
review_14374,clothing_1059
review_14375,clothing_581
review_14376,clothing_875
review_14377,clothing_713
review_14378,clothing_1078
review_14379,clothing_1078
review_14380,clothing_1078
review_14381,clothing_1078
review_14382,clothing_1078
review_14383,clothing_1094
review_14384,clothing_1078
review_14385,clothing_1094
review_14386,clothing_1078
review_14387,clothing_862
review_14388,clothing_1060
review_14389,clothing_1094
review_14390,clothing_1158
review_14391,clothing_713
review_14392,clothing_1078
review_14393,clothing_862
review_14394,clothing_1078
review_14395,clothing_1078
review_14396,clothing_862
review_14397,clothing_713
review_14398,clothing_1078
review_14399,clothing_862
review_14400,clothing_1078
review_14401,clothing_835
review_14402,clothing_835
review_14403,clothing_1078
review_14404,clothing_862
review_14405,clothing_862
review_14406,clothing_1060
review_14407,clothing_1078
review_14408,clothing_862
review_14409,clothing_1078
review_14410,clothing_1078
review_14411,clothing_1060
review_14412,clothing_1078
review_14413,clothing_1078
review_14414,clothing_1078
review_14415,clothing_1078
review_14416,clothing_862
review_14417,clothing_1078
review_14418,clothing_1078
review_14419,clothing_1078
review_14420,clothing_1078
review_14421,clothing_1078
review_14422,clothing_831
review_14423,clothing_831
review_14424,clothing_1078
review_14425,clothing_862
review_14426,clothing_862
review_14427,clothing_1060
review_14428,clothing_875
review_14429,clothing_1094
review_14430,clothing_862
review_14431,clothing_1078
review_14432,clothing_713
review_14433,clothing_862
review_14434,clothing_1078
review_14435,clothing_1060
review_14436,clothing_1104
review_14437,clothing_1078
review_14438,clothing_1060
review_14439,clothing_862
review_14440,clothing_1078
review_14441,clothing_1078
review_14442,clothing_713
review_14443,clothing_1078
review_14444,clothing_1060
review_14445,clothing_850
review_14446,clothing_1028
review_14447,clothing_378
review_14448,clothing_1028
review_14449,clothing_1008
review_14450,clothing_378
review_14451,clothing_863
review_14452,clothing_863
review_14453,clothing_974
review_14454,clothing_378
review_14455,clothing_863
review_14456,clothing_859
review_14457,clothing_1008
review_14458,clothing_378
review_14459,clothing_1028
review_14460,clothing_863
review_14461,clothing_1028
review_14462,clothing_974
review_14463,clothing_835
review_14464,clothing_863
review_14465,clothing_974
review_14466,clothing_378
review_14467,clothing_1028
review_14468,clothing_1086
review_14469,clothing_378
review_14470,clothing_974
review_14471,clothing_378
review_14472,clothing_850
review_14473,clothing_480
review_14474,clothing_1080
review_14475,clothing_1008
review_14476,clothing_1008
review_14477,clothing_864
review_14478,clothing_909
review_14479,clothing_109
review_14480,clothing_109
review_14481,clothing_1099
review_14482,clothing_1008
review_14483,clothing_876
review_14484,clothing_1086
review_14485,clothing_1008
review_14486,clothing_109
review_14487,clothing_826
review_14488,clothing_909
review_14489,clothing_1080
review_14490,clothing_1083
review_14491,clothing_826
review_14492,clothing_1099
review_14493,clothing_864
review_14494,clothing_864
review_14495,clothing_909
review_14496,clothing_1080
review_14497,clothing_826
review_14498,clothing_1099
review_14499,clothing_1080
review_14500,clothing_864
review_14501,clothing_909
review_14502,clothing_1080
review_14503,clothing_1080
review_14504,clothing_909
review_14505,clothing_1099
review_14506,clothing_1086
review_14507,clothing_109
review_14508,clothing_480
review_14509,clothing_864
review_14510,clothing_1099
review_14511,clothing_1080
review_14512,clothing_1080
review_14513,clothing_1008
review_14514,clothing_480
review_14515,clothing_642
review_14516,clothing_642
review_14517,clothing_40
review_14518,clothing_642
review_14519,clothing_866
review_14520,clothing_1086
review_14521,clothing_40
review_14522,clothing_1086
review_14523,clothing_866
review_14524,clothing_866
review_14525,clothing_1094
review_14526,clothing_1035
review_14527,clothing_876
review_14528,clothing_642
review_14529,clothing_1028
review_14530,clothing_1112
review_14531,clothing_866
review_14532,clothing_876
review_14533,clothing_866
review_14534,clothing_40
review_14535,clothing_1086
review_14536,clothing_1094
review_14537,clothing_866
review_14538,clothing_642
review_14539,clothing_1162
review_14540,clothing_876
review_14541,clothing_876
review_14542,clothing_866
review_14543,clothing_862
review_14544,clothing_564
review_14545,clothing_904
review_14546,clothing_822
review_14547,clothing_822
review_14548,clothing_1074
review_14549,clothing_862
review_14550,clothing_862
review_14551,clothing_850
review_14552,clothing_758
review_14553,clothing_850
review_14554,clothing_862
review_14555,clothing_904
review_14556,clothing_850
review_14557,clothing_822
review_14558,clothing_850
review_14559,clothing_850
review_14560,clothing_740
review_14561,clothing_904
review_14562,clothing_850
review_14563,clothing_1074
review_14564,clothing_822
review_14565,clothing_822
review_14566,clothing_850
review_14567,clothing_862
review_14568,clothing_929
review_14569,clothing_1074
review_14570,clothing_441
review_14571,clothing_850
review_14572,clothing_850
review_14573,clothing_822
review_14574,clothing_850
review_14575,clothing_850
review_14576,clothing_862
review_14577,clothing_1033
review_14578,clothing_850
review_14579,clothing_1074
review_14580,clothing_850
review_14581,clothing_862
review_14582,clothing_850
review_14583,clothing_850
review_14584,clothing_862
review_14585,clothing_850
review_14586,clothing_850
review_14587,clothing_862
review_14588,clothing_441
review_14589,clothing_1074
review_14590,clothing_975
review_14591,clothing_332
review_14592,clothing_1081
review_14593,clothing_1081
review_14594,clothing_850
review_14595,clothing_332
review_14596,clothing_960
review_14597,clothing_850
review_14598,clothing_1081
review_14599,clothing_1084
review_14600,clothing_882
review_14601,clothing_332
review_14602,clothing_1084
review_14603,clothing_882
review_14604,clothing_1081
review_14605,clothing_850
review_14606,clothing_1081
review_14607,clothing_1098
review_14608,clothing_1086
review_14609,clothing_850
review_14610,clothing_882
review_14611,clothing_882
review_14612,clothing_966
review_14613,clothing_332
review_14614,clothing_332
review_14615,clothing_1084
review_14616,clothing_966
review_14617,clothing_1081
review_14618,clothing_1081
review_14619,clothing_882
review_14620,clothing_850
review_14621,clothing_966
review_14622,clothing_1081
review_14623,clothing_882
review_14624,clothing_882
review_14625,clothing_332
review_14626,clothing_882
review_14627,clothing_850
review_14628,clothing_1081
review_14629,clothing_1084
review_14630,clothing_850
review_14631,clothing_82
review_14632,clothing_82
review_14633,clothing_1081
review_14634,clothing_1081
review_14635,clothing_1081
review_14636,clothing_1084
review_14637,clothing_1081
review_14638,clothing_1081
review_14639,clothing_882
review_14640,clothing_332
review_14641,clothing_332
review_14642,clothing_966
review_14643,clothing_332
review_14644,clothing_1081
review_14645,clothing_1084
review_14646,clothing_332
review_14647,clothing_1084
review_14648,clothing_1081
review_14649,clothing_1081
review_14650,clothing_850
review_14651,clothing_833
review_14652,clothing_1081
review_14653,clothing_1084
review_14654,clothing_1033
review_14655,clothing_1084
review_14656,clothing_1081
review_14657,clothing_1084
review_14658,clothing_1033
review_14659,clothing_1081
review_14660,clothing_1081
review_14661,clothing_1081
review_14662,clothing_863
review_14663,clothing_863
review_14664,clothing_1070
review_14665,clothing_832
review_14666,clothing_1028
review_14667,clothing_863
review_14668,clothing_1072
review_14669,clothing_863
review_14670,clothing_1072
review_14671,clothing_927
review_14672,clothing_828
review_14673,clothing_1004
review_14674,clothing_927
review_14675,clothing_863
review_14676,clothing_868
review_14677,clothing_1072
review_14678,clothing_927
review_14679,clothing_1004
review_14680,clothing_863
review_14681,clothing_1072
review_14682,clothing_828
review_14683,clothing_1070
review_14684,clothing_1004
review_14685,clothing_1070
review_14686,clothing_1004
review_14687,clothing_927
review_14688,clothing_1004
review_14689,clothing_1004
review_14690,clothing_828
review_14691,clothing_863
review_14692,clothing_863
review_14693,clothing_863
review_14694,clothing_1004
review_14695,clothing_1004
review_14696,clothing_1072
review_14697,clothing_898
review_14698,clothing_1004
review_14699,clothing_1070
review_14700,clothing_1072
review_14701,clothing_863
review_14702,clothing_868
review_14703,clothing_1072
review_14704,clothing_927
review_14705,clothing_863
review_14706,clothing_927
review_14707,clothing_863
review_14708,clothing_832
review_14709,clothing_828
review_14710,clothing_1004
review_14711,clothing_927
review_14712,clothing_1004
review_14713,clothing_927
review_14714,clothing_927
review_14715,clothing_1072
review_14716,clothing_832
review_14717,clothing_1044
review_14718,clothing_1095
review_14719,clothing_1095
review_14720,clothing_1020
review_14721,clothing_818
review_14722,clothing_1095
review_14723,clothing_1020
review_14724,clothing_1095
review_14725,clothing_1095
review_14726,clothing_1020
review_14727,clothing_1075
review_14728,clothing_1095
review_14729,clothing_868
review_14730,clothing_1095
review_14731,clothing_868
review_14732,clothing_1095
review_14733,clothing_868
review_14734,clothing_1095
review_14735,clothing_1095
review_14736,clothing_868
review_14737,clothing_1095
review_14738,clothing_1095
review_14739,clothing_349
review_14740,clothing_868
review_14741,clothing_1095
review_14742,clothing_1095
review_14743,clothing_1078
review_14744,clothing_1095
review_14745,clothing_1095
review_14746,clothing_0
review_14747,clothing_1095
review_14748,clothing_1095
review_14749,clothing_1095
review_14750,clothing_818
review_14751,clothing_818
review_14752,clothing_1095
review_14753,clothing_868
review_14754,clothing_868
review_14755,clothing_1095
review_14756,clothing_1095
review_14757,clothing_868
review_14758,clothing_868
review_14759,clothing_868
review_14760,clothing_1020
review_14761,clothing_1075
review_14762,clothing_868
review_14763,clothing_1078
review_14764,clothing_1022
review_14765,clothing_194
review_14766,clothing_1094
review_14767,clothing_1089
review_14768,clothing_1022
review_14769,clothing_194
review_14770,clothing_194
review_14771,clothing_194
review_14772,clothing_860
review_14773,clothing_194
review_14774,clothing_1025
review_14775,clothing_194
review_14776,clothing_873
review_14777,clothing_1055
review_14778,clothing_1089
review_14779,clothing_873
review_14780,clothing_194
review_14781,clothing_194
review_14782,clothing_1089
review_14783,clothing_1094
review_14784,clothing_1053
review_14785,clothing_871
review_14786,clothing_871
review_14787,clothing_1089
review_14788,clothing_1022
review_14789,clothing_1089
review_14790,clothing_194
review_14791,clothing_896
review_14792,clothing_1089
review_14793,clothing_1094
review_14794,clothing_1094
review_14795,clothing_194
review_14796,clothing_1094
review_14797,clothing_1022
review_14798,clothing_1094
review_14799,clothing_1022
review_14800,clothing_1055
review_14801,clothing_1022
review_14802,clothing_1094
review_14803,clothing_194
review_14804,clothing_1089
review_14805,clothing_194
review_14806,clothing_194
review_14807,clothing_873
review_14808,clothing_1094
review_14809,clothing_194
review_14810,clothing_1089
review_14811,clothing_1022
review_14812,clothing_194
review_14813,clothing_194
review_14814,clothing_1094
review_14815,clothing_1094
review_14816,clothing_871
review_14817,clothing_194
review_14818,clothing_1094
review_14819,clothing_862
review_14820,clothing_862
review_14821,clothing_868
review_14822,clothing_994
review_14823,clothing_1103
review_14824,clothing_1103
review_14825,clothing_1103
review_14826,clothing_1110
review_14827,clothing_929
review_14828,clothing_994
review_14829,clothing_1110
review_14830,clothing_868
review_14831,clothing_868
review_14832,clothing_917
review_14833,clothing_868
review_14834,clothing_929
review_14835,clothing_929
review_14836,clothing_1110
review_14837,clothing_1103
review_14838,clothing_1103
review_14839,clothing_994
review_14840,clothing_929
review_14841,clothing_1035
review_14842,clothing_1110
review_14843,clothing_868
review_14844,clothing_1110
review_14845,clothing_466
review_14846,clothing_868
review_14847,clothing_868
review_14848,clothing_1110
review_14849,clothing_868
review_14850,clothing_1066
review_14851,clothing_1103
review_14852,clothing_862
review_14853,clothing_940
review_14854,clothing_833
review_14855,clothing_984
review_14856,clothing_833
review_14857,clothing_984
review_14858,clothing_984
review_14859,clothing_833
review_14860,clothing_382
review_14861,clothing_382
review_14862,clothing_833
review_14863,clothing_844
review_14864,clothing_833
review_14865,clothing_833
review_14866,clothing_873
review_14867,clothing_984
review_14868,clothing_833
review_14869,clothing_833
review_14870,clothing_382
review_14871,clothing_833
review_14872,clothing_833
review_14873,clothing_382
review_14874,clothing_382
review_14875,clothing_833
review_14876,clothing_833
review_14877,clothing_833
review_14878,clothing_382
review_14879,clothing_833
review_14880,clothing_445
review_14881,clothing_382
review_14882,clothing_844
review_14883,clothing_833
review_14884,clothing_984
review_14885,clothing_940
review_14886,clothing_833
review_14887,clothing_833
review_14888,clothing_382
review_14889,clothing_833
review_14890,clothing_833
review_14891,clothing_940
review_14892,clothing_984
review_14893,clothing_382
review_14894,clothing_833
review_14895,clothing_833
review_14896,clothing_833
review_14897,clothing_382
review_14898,clothing_382
review_14899,clothing_833
review_14900,clothing_984
review_14901,clothing_833
review_14902,clothing_833
review_14903,clothing_984
review_14904,clothing_833
review_14905,clothing_382
review_14906,clothing_833
review_14907,clothing_984
review_14908,clothing_833
review_14909,clothing_833
review_14910,clothing_382
review_14911,clothing_1117
review_14912,clothing_1098
review_14913,clothing_1098
review_14914,clothing_1098
review_14915,clothing_828
review_14916,clothing_1094
review_14917,clothing_1117
review_14918,clothing_1010
review_14919,clothing_1020
review_14920,clothing_1010
review_14921,clothing_828
review_14922,clothing_944
review_14923,clothing_828
review_14924,clothing_1117
review_14925,clothing_867
review_14926,clothing_828
review_14927,clothing_1094
review_14928,clothing_1098
review_14929,clothing_1084
review_14930,clothing_828
review_14931,clothing_867
review_14932,clothing_1117
review_14933,clothing_1010
review_14934,clothing_1098
review_14935,clothing_935
review_14936,clothing_1094
review_14937,clothing_828
review_14938,clothing_867
review_14939,clothing_878
review_14940,clothing_1117
review_14941,clothing_867
review_14942,clothing_828
review_14943,clothing_1117
review_14944,clothing_1117
review_14945,clothing_867
review_14946,clothing_1094
review_14947,clothing_1094
review_14948,clothing_878
review_14949,clothing_1117
review_14950,clothing_1098
review_14951,clothing_828
review_14952,clothing_1050
review_14953,clothing_1010
review_14954,clothing_1088
review_14955,clothing_867
review_14956,clothing_828
review_14957,clothing_1098
review_14958,clothing_1098
review_14959,clothing_867
review_14960,clothing_878
review_14961,clothing_828
review_14962,clothing_864
review_14963,clothing_862
review_14964,clothing_220
review_14965,clothing_1097
review_14966,clothing_933
review_14967,clothing_831
review_14968,clothing_1025
review_14969,clothing_1127
review_14970,clothing_933
review_14971,clothing_864
review_14972,clothing_895
review_14973,clothing_933
review_14974,clothing_862
review_14975,clothing_862
review_14976,clothing_864
review_14977,clothing_895
review_14978,clothing_831
review_14979,clothing_220
review_14980,clothing_933
review_14981,clothing_644
review_14982,clothing_895
review_14983,clothing_1025
review_14984,clothing_831
review_14985,clothing_868
review_14986,clothing_862
review_14987,clothing_865
review_14988,clothing_895
review_14989,clothing_895
review_14990,clothing_1097
review_14991,clothing_865
review_14992,clothing_895
review_14993,clothing_895
review_14994,clothing_862
review_14995,clothing_644
review_14996,clothing_1097
review_14997,clothing_1025
review_14998,clothing_644
review_14999,clothing_831
review_15000,clothing_1025
review_15001,clothing_933
review_15002,clothing_862
review_15003,clothing_895
review_15004,clothing_859
review_15005,clothing_1076
review_15006,clothing_1086
review_15007,clothing_438
review_15008,clothing_936
review_15009,clothing_1086
review_15010,clothing_1086
review_15011,clothing_936
review_15012,clothing_936
review_15013,clothing_1163
review_15014,clothing_936
review_15015,clothing_936
review_15016,clothing_921
review_15017,clothing_936
review_15018,clothing_857
review_15019,clothing_1086
review_15020,clothing_921
review_15021,clothing_1045
review_15022,clothing_936
review_15023,clothing_859
review_15024,clothing_386
review_15025,clothing_1200
review_15026,clothing_936
review_15027,clothing_1086
review_15028,clothing_936
review_15029,clothing_1086
review_15030,clothing_857
review_15031,clothing_1087
review_15032,clothing_936
review_15033,clothing_1082
review_15034,clothing_936
review_15035,clothing_936
review_15036,clothing_864
review_15037,clothing_1087
review_15038,clothing_864
review_15039,clothing_1095
review_15040,clothing_1082
review_15041,clothing_921
review_15042,clothing_1095
review_15043,clothing_936
review_15044,clothing_1086
review_15045,clothing_1076
review_15046,clothing_936
review_15047,clothing_936
review_15048,clothing_936
review_15049,clothing_936
review_15050,clothing_1111
review_15051,clothing_936
review_15052,clothing_1086
review_15053,clothing_864
review_15054,clothing_872
review_15055,clothing_897
review_15056,clothing_187
review_15057,clothing_875
review_15058,clothing_886
review_15059,clothing_881
review_15060,clothing_872
review_15061,clothing_872
review_15062,clothing_1136
review_15063,clothing_862
review_15064,clothing_1028
review_15065,clothing_1028
review_15066,clothing_872
review_15067,clothing_886
review_15068,clothing_818
review_15069,clothing_996
review_15070,clothing_862
review_15071,clothing_1028
review_15072,clothing_750
review_15073,clothing_881
review_15074,clothing_872
review_15075,clothing_818
review_15076,clothing_875
review_15077,clothing_881
review_15078,clothing_872
review_15079,clothing_875
review_15080,clothing_886
review_15081,clothing_872
review_15082,clothing_886
review_15083,clothing_872
review_15084,clothing_886
review_15085,clothing_996
review_15086,clothing_881
review_15087,clothing_875
review_15088,clothing_187
review_15089,clothing_187
