id,detail_url,title,location,timeline_hours,area_m2,bedrooms,bathrooms,floors,frontage,price_million_vnd
196999,https://batdongsan.vn/nha-hem-o-to-le-van-sy-quan-3-5-x-10-m-2-tang-65-ty-r196999,Nhà hẻm Ô tô Lê Văn Sỹ - Quận 3 - 5 x 10 m – 2 tầng – 6.5 tỷ,"Quận 3, Hồ Chí Minh",3,69.0,6.0,6.0,3.0,False,6500.0
197005,https://batdongsan.vn/chu-gui-ban-gap-nha-4-tang-dang-lam-hai-an-hai-phong-o-to-quay-dau-r197005,"🔥 CHỦ GỬI BÁN GẤP NHÀ 4 TẦNG ĐằNG LÂM, HẢI AN, HẢI PHÒNG - Ô TÔ QUAY ĐẦU!","Hải An, Hải Phòng",4,60.0,4.0,3.0,5.0,False,5750.0
197006,https://batdongsan.vn/can-ban-nha-lo-goc-4-tang-moi-xay-tai-ngo-46-lach-tray-trung-tam-hai-phong-san-cong-rong-gia-r197006,Cần Bán Nhà Lô Góc 4 Tầng Mới Xây Tại Ngõ 46 Lạch Tray – Trung Tâm Hải Phòng – Sân Cổng Rộng – Giá,"Ngô Quyền, Hải Phòng",4,76.0,4.0,4.0,5.0,False,3700.0
196987,https://batdongsan.vn/hiem-nha-dep-long-bien-o-to-vao-nha-ngo-nong-dan-xay-50m-35-tang-nhinh-7-ty-r196987,"Hiếm!!! Nhà đẹp Long Biên, ô tô vào nhà, ngõ nông, dân xây 50m 3,5 tầng nhỉnh 7 tỷ","Long Biên, Hà Nội",2,50.0,3.0,,6.0,False,7850.0
197001,https://batdongsan.vn/ban-nha-mat-tien-duong-15m-ngay-cho-hiep-binh-80m2-3-tang-duc-btct-nhinh-11-ty-r197001,Bán Nhà Mặt Tiền Đường 15m - Ngay Chợ Hiệp Bình - 80m2 - 3 Tầng Đúc BTCT - Nhỉnh 11 Tỷ,"Thủ Đức, Hồ Chí Minh",3,80.0,4.0,4.0,4.0,True,11900.0
197043,https://batdongsan.vn/ket-lam-roi-ly-thuong-kiet-p9-tan-binh-82m2-5tang-r197043,💥Kẹt lắm rồi !!! Lý Thường Kiệt - P.9 - Tân Bình 82m2 / 5Tầng,"Tân Bình, Hồ Chí Minh",4,82.0,6.0,9.0,6.0,False,16500.0
197052,https://batdongsan.vn/ban-nha-nguyen-van-linh-30m-5-tang-mt4m-o-to-qua-hon-7-ty-r197052,Bán nhà Nguyễn Văn Linh 30m 5 tầng MT4m ô tô qua hơn 7 tỷ,"Long Biên, Hà Nội",2,30.0,3.0,4.0,6.0,False,7000.0
197007,https://batdongsan.vn/trung-tam-tan-binh-gan-san-bay-giap-phu-nhuan-19m2-nha-2-tang-duc-that-chi-32-ty-tl-r197007,"TRUNG TÂM TÂN BÌNH GẦN SÂN BAY GIÁP PHÚ NHUẬN, 19M2 NHÀ 2 TẦNG ĐÚC THẬT, CHỈ 3.2 TỶ TL.","Tân Bình, Hồ Chí Minh",4,19.0,1.0,2.0,3.0,False,3200.0
197000,https://batdongsan.vn/ban-nha-2-tang-moi-dep-tdc-dat-lanh-phuong-nam-nha-trang-r197000,BÁN NHÀ 2 TẦNG MỚI ĐẸP TĐC ĐẤT LÀNH PHƯỜNG NAM – NHA TRANG,"Nha Trang, Khánh Hòa",3,64.0,3.0,2.0,3.0,False,4500.0
197015,https://batdongsan.vn/mo-ban-2-can-nha-4-tang-co-thang-may-quan-nam-trai-le-khu-dan-cu-van-minh-sam-uat-r197015,"🏡 MỞ BÁN 2 CĂN NHÀ 4 TẦNG – CÓ THANG MÁY  Quán Nam – Trại Lẻ  Khu dân cư văn minh, sầm uất","Lê Chân, Hải Phòng",4,72.0,4.0,3.0,5.0,False,6800.0
196993,https://batdongsan.vn/toi-can-ban-nha-dep-dai-mo-nam-tu-liem-o-to-do-cua-ngay-dem-35-met-5-tang-795-ty-canh-r196993,"Tôi Cần Bán Nhà Đẹp Đại Mỗ Nam Từ Liêm – Ô Tô Đỗ Cửa Ngày Đêm, 35  met * 5 Tầng. 7,95 tỷ – Cạnh","Nam Từ Liêm, Hà Nội",3,35.0,5.0,3.0,6.0,False,7850.0
197012,https://batdongsan.vn/ban-nha-pho-giap-bat-hoang-mai-36m2-6-tang-lo-goc-ngo-thong-o-to-do-cua-nhinh-8-ty-r197012,"Bán Nhà Phố Giáp Bát, Hoàng Mai 36m2, 6 Tầng, Lô Góc, Ngõ Thông, Ô Tô Đỗ Cửa, Nhỉnh 8 Tỷ","Hoàng Mai, Hà Nội",4,36.0,,,7.0,False,8350.0
197019,https://batdongsan.vn/sang-nhuong-cua-hang-thanh-xuan-ha-noi-nha-4-tang-1-tum-dong-tien-on-dinh-r197019,"SANG NHƯỢNG CỬA HÀNG THANH XUÂN, HÀ NỘI – NHÀ 4 TẦNG 1 TUM – DÒNG TIỀN ỔN ĐỊNH","Thanh Xuân, Hà Nội",4,75.0,,,5.0,False,180.0
197002,https://batdongsan.vn/ban-nha-2-tang-trong-ngo-kha-van-can-linh-dong-thu-duc-tp-hcm-dt-47m2-gia-46-ty-so-hong-r197002,"Bán nhà 2 tầng trong ngõ Kha Vạn Cân, Linh Đông, Thủ Đức, TP HCM. DT 47m2, giá 4,6 tỷ, sổ hồng,","Thủ Đức, Hồ Chí Minh",3,47.0,2.0,2.0,3.0,False,4600.0
197024,https://batdongsan.vn/ban-nha-vuong-thua-vu-phan-lo-oto-kinh-doanh-ngo-thong-7-tang-thang-may-dt-50m-r197024,"🌹BÁN NHÀ VƯƠNG THỪA VŨ  - PHÂN LÔ - OTO  - KINH DOANH - NGÕ THÔNG,  7 TẦNG  THANG MÁY : DT 50M ,","Thanh Xuân, Hà Nội",4,50.0,6.0,5.0,8.0,False,21500.0
196944,https://batdongsan.vn/can-ban-nha-xuan-la-51m-6-tang-thong-vo-chi-cong-thong-xuan-la-thong-ngoai-giao-doan-r196944,"Cần Bán Nhà Xuân La 51m, 6 tầng, thông Võ Chí Công, thông Xuân La, thông Ngoại giao đoàn.","Tây Hồ, Hà Nội",21,51.0,6.0,4.0,7.0,False,14200.0
196804,https://batdongsan.vn/can-ban-gap-48m2-4-tang3pn-gan-coop-mart-chi-hon-5x-ty-r196804,Cần bán gấp – 48M² – 4 Tầng/3PN – Gần Co.op Mart – Chỉ hơn 5x Tỷ,"Gò Vấp, Hồ Chí Minh",48,48.0,3.0,4.0,5.0,False,5840.0
196946,https://batdongsan.vn/nha-dep-hem-le-van-sy-quan-3-4-x-9m-vuong-vuc-4-tang-86-ty-r196946,Nhà đẹp hẻm Lê Văn Sỹ - QUẬN 3 – 4 x 9m vuông vức – 4 Tầng – 8.6 tỷ,"Quận 3, Hồ Chí Minh",21,98.0,4.0,3.0,5.0,False,8600.0
196811,https://batdongsan.vn/ban-nha-binh-thanh-duong-no-trang-long-4-tang-4-phong-ngu-dien-tich-21-m2-gia-chi-495-r196811,"BÁN NHÀ BÌNH THẠNH - ĐƯỜNG NƠ TRANG LONG -  4 TẦNG – 4 PHÒNG NGỦ – DIỆN TÍCH 21 m² – GIÁ CHỈ 4,95","Bình Thạnh, Hồ Chí Minh",48,21.0,4.0,3.0,5.0,False,4950.0
196948,https://batdongsan.vn/ban-nha-bui-xuong-trach-33m-5-tang-hon-8-ty-r196948,bán Nhà BÙI XƯƠNG TRẠCH : 33M *5 TẦNG HƠN 8 TỶ,"Thanh Xuân, Hà Nội",21,33.0,3.0,4.0,6.0,False,8700.0
196810,https://batdongsan.vn/phu-nhuan-nguyen-kiem-4-tang-btct-dtsd-78m2-cong-nhan-27m2-gia-35-ty-tl-r196810,PHÚ NHUẬN - NGUYỄN KIỆM 4 TẦNG BTCT - DTSD 78M2 - CÔNG NHẬN 27M2 - GIÁ 3.5 TỶ TL.,"Phú Nhuận, Hồ Chí Minh",48,27.0,4.0,3.0,5.0,False,3500.0
196923,https://batdongsan.vn/thang-1-truc-duong-32-quan-10-hem-xe-hoi-ngang-5m-3-tang-btct-6x-ty-r196923,THẲNG 1 TRỤC - ĐƯỜNG 3/2 QUẬN 10 - HẺM XE HƠI - NGANG 5m - 3 TẦNG BTCT - 6.x TỶ,"Quận 10, Hồ Chí Minh",21,29.0,2.0,3.0,4.0,False,6900.0
196949,https://batdongsan.vn/nha-ban-hoa-binh-gan-dam-sen-4-tang-noi-that-hoan-thien-o-ngay-r196949,"Nhà Bán - Hòa Bình Gần Đầm Sen, 4 Tầng, Nội Thất Hoàn Thiện, Ở Ngay","Tân Phú, Hồ Chí Minh",21,36.0,3.0,3.0,5.0,False,6300.0
196938,https://batdongsan.vn/chdv-tran-xuan-soan-quan-7-39-phong-235m2-4-tang-268-ty-r196938,CHDV Trần Xuân Soạn - Quận 7 - 39 Phòng - 235m2 - 4 tầng - 26.8 tỷ,"Quận 7, Hồ Chí Minh",21,235.0,39.0,39.0,5.0,False,26800.0
196950,https://batdongsan.vn/nha-sieu-dep-7-tang-pho-doi-can-ngo-thong-kinh-doanh-o-to-vao-nha-r196950,NHÀ SIÊU ĐẸP 7 TẦNG PHỐ ĐỘI CẤN - NGÕ THÔNG - KINH DOANH - Ô TÔ VÀO NHÀ,"Ba Đình, Hà Nội",21,52.0,4.0,6.0,8.0,False,24000.0
196927,https://batdongsan.vn/nha-6-tang-thang-may-trung-tam-tram-troi-sat-kdt-nam-32-oto-thong-tu-tung-nhinh-8-ty-r196927,NHÀ 6 TẦNG THANG MÁY – TRUNG TÂM TRẠM TRÔI – SÁT KĐT NAM 32 - OTO THÔNG TỨ TUNG - NHỈNH 8 TỶ.,"Hoài Đức, Hà Nội",21,40.0,4.0,5.0,7.0,False,8900.0
196951,https://batdongsan.vn/hot-chi-224-trieum-co-nha-ngo-166-kim-ma-45m-5-tang-lo-goc-o-luon-gia-106-ty-0878168006-r196951,HOT! CHỈ 224 TRIỆU/M CÓ NHÀ NGÕ 166 KIM MÃ 45M 5 TẦNG LÔ GÓC Ở LUÔN GIÁ 10.6 TỶ 0878168006,"Ba Đình, Hà Nội",21,45.0,3.0,5.0,6.0,False,10600.0
196952,https://batdongsan.vn/hot-chi-224-trieum-co-nha-ngo-166-kim-ma-45m-5-tang-lo-goc-o-luon-gia-106-ty-0336212066-r196952,HOT! CHỈ 224 TRIỆU/M CÓ NHÀ NGÕ 166 KIM MÃ 45M 5 TẦNG LÔ GÓC Ở LUÔN GIÁ 10.6 TỶ 0336212066,"Ba Đình, Hà Nội",21,45.0,3.0,5.0,6.0,False,10600.0
196933,https://batdongsan.vn/nha-3-tang-hiem-ban-nguyen-thi-thap-quan-7-r196933,"NHÀ 3 TẦNG HIẾM BÁN – NGUYỄN THỊ THẬP, QUẬN 7","Quận 7, Hồ Chí Minh",21,64.0,5.0,5.0,4.0,False,15900.0
196953,https://batdongsan.vn/ba-dinh-thang-may-2-thoang-45m-6-tang-o-ngay-nhinh-12-ty-r196953,💥BA ĐÌNH – THANG MÁY – 2 THOÁNG – 45M – 6 TẦNG – Ở NGAY – NHỈNH 12 TỶ💥,"Ba Đình, Hà Nội",21,45.0,3.0,,7.0,False,12800.0
196619,https://batdongsan.vn/ban-nha-gia-re-tran-xuan-soan-quan-7-165m2-5-tang-chi-nhinh-5-ty-co-thuong-luong-r196619,"BÁN NHÀ GIÁ RẺ TRẦN XUÂN SOẠN QUẬN 7 -165M2 ,5 TẦNG , CHỈ NHỈNH 5 TỶ CÓ THƯƠNG LƯỢNG","Quận 7, Hồ Chí Minh",72,165.0,4.0,3.0,6.0,False,5500.0
196628,https://batdongsan.vn/nhinh-9-ty-27m-5-tang-3-ngu-nha-vi-tri-mat-ngo-o-to-vua-kd-vua-o-vai-buoc-ra-pho-quan-nhan-vu-r196628,"Nhỉnh 9 tỷ 27m 5 tầng 3 ngủ Nhà Vị trí mặt ngõ ô tô, vừa KD vừa ở vài bước ra phố Quan Nhân, Vũ","Thanh Xuân, Hà Nội",72,24.0,3.0,4.0,6.0,False,9100.0
196623,https://batdongsan.vn/nha-phan-lo-vinh-niem-80m-4-tang-duong-12m-gia-7-ti-r196623,"Nhà phân lô Vĩnh Niệm - 80m 4 tầng, đường 12m, giá 7 tỉ","Lê Chân, Hải Phòng",72,80.0,4.0,3.0,5.0,False,7000.0
196639,https://batdongsan.vn/ban-nha-ngo-290-kim-ma-46m-5-tang-o-luon-truoc-tet-gia-106-ty-0336212066-r196639,BÁN NHÀ NGÕ 290 KIM MÃ 46M 5 TẦNG Ở LUÔN TRƯỚC TẾT GIÁ 10.6 TỶ 0336212066,"Ba Đình, Hà Nội",72,46.0,3.0,5.0,6.0,False,10600.0
196624,https://batdongsan.vn/ccmn-kim-ma-thuong-tong-26-phong-khep-kin-98m2-9-tang-mat-tien-5m-gia-335-ty-r196624,CCMN  KIM MÃ THƯỢNG - TỔNG 26 PHÒNG KHÉP KÍN - 98m2 9 tầng mặt tiền 5m Giá 33.5 tỷ,"Ba Đình, Hà Nội",72,98.0,26.0,26.0,10.0,True,33500.0
196641,https://batdongsan.vn/ban-nha-3-lau-hem-97-duong-48-hiep-binh-chanh-thanh-pho-thu-duc-r196641,"Bán Nhà 3 Lầu Hẻm 97 Đường 48, Hiệp Bình Chánh, Thành Phố Thủ Đức","Thủ Đức, Hồ Chí Minh",72,66.0,3.0,3.0,4.0,False,6600.0
196625,https://batdongsan.vn/phan-dang-luu-nga-tu-phu-nhuan-o-to-do-cua-4-tang-cung-cap-co-dong-tien-r196625,‼️ Phan Đăng Lưu – Ngã tư Phú Nhuận – Ô tô đỗ cửa – 4 tầng cứng cáp - Có dòng tiền,"Phú Nhuận, Hồ Chí Minh",72,40.0,5.0,4.0,5.0,False,8600.0
196631,https://batdongsan.vn/ban-nha-thuy-khue-50m-x-5-tang-118-ty-ngo-ba-gacsat-ho-taynha-dep-o-ngay-r196631,"bán nhà thụy khuê 50m x 5 tầng 11,8 tỷ ngõ ba gác,sát hồ tây,nhà đẹp ở ngay","Tây Hồ, Hà Nội",72,50.0,3.0,4.0,6.0,False,11800.0
196626,https://batdongsan.vn/nha-hem-o-to-2-mat-tien-kd-ngay-cho-binh-thanh-dt-46m2-3-tang-nhinh-4-ty-r196626,NHÀ HẺM Ô TÔ 2 MẶT TIỀN KD – NGAY CHỢ BÌNH THÀNH  – DT 46M2 – 3 TẦNG – NHỈNH  4 TỶ,"Bình Tân, Hồ Chí Minh",72,46.0,3.0,3.0,4.0,True,4950.0
196632,https://batdongsan.vn/ban-nha-an-khanh-hoai-duc-36m2-xay-5-tang-full-noi-that-cach-25m-den-dai-lo-thang-long-r196632,"Bán nhà An Khánh, Hoài Đức. 36m2 xây 5 tầng full nội thất. Cách 25m đến Đại Lộ Thăng Long","Hoài Đức, Hà Nội",72,36.0,4.0,4.0,6.0,False,7350.0
196635,https://batdongsan.vn/sieu-pham-goc-2-mt-hxh-lac-long-quan-phuong-5-quan-11-605m2-4-tang-gan-dam-sen-chi-8-r196635,"💎SIÊU PHẨM GÓC 2 MT HXH LẠC LONG QUÂN, PHƯỜNG 5, QUẬN 11 - 60,5M2 - 4 TẦNG - GẦN ĐẦM SEN - CHỈ 8.","Quận 11, Hồ Chí Minh",72,605.0,4.0,5.0,5.0,False,8300.0
196634,https://batdongsan.vn/tim-chu-huu-duyen-nha-pho-5-tang-hxh-6m-sat-quan-10-dt-80m2-ngang-55m-r196634,"Tìm Chủ Hữu Duyên – Nhà Phố 5 Tầng HXH 6m - Sát Quận 10, DT 80m2 - Ngang 5.5M","Tân Bình, Hồ Chí Minh",72,80.0,5.0,6.0,6.0,False,16480.0
196640,https://batdongsan.vn/hot-chi-225-trieu-m-co-nha-ngo-290-kim-ma-47m-5-tang-o-luon-gia-106-ty-0878168006-r196640,HOT! CHỈ 225 TRIỆU M CÓ NHÀ NGÕ 290 KIM MÃ 47M 5 TẦNG Ở LUÔN GIÁ 10.6 TỶ 0878168006,"Ba Đình, Hà Nội",72,47.0,3.0,5.0,6.0,False,10600.0
196617,https://batdongsan.vn/mat-tien-nguyen-thai-hoc-quan-1-kinh-doanh-dinh-77m2-3-tang-45-ty-r196617,Mặt tiền Nguyễn Thái Học - Quận 1 - Kinh doanh đỉnh -  77m2 - 3  tầng - 45 tỷ,"Quận 1, Hồ Chí Minh",72,77.0,4.0,4.0,4.0,True,45000.0
196638,https://batdongsan.vn/ban-nha-2-tang-97-m2-4pn-ngo-duong-kha-van-can-truong-tho-thu-duc-tp-hcm-so-hong-gia-74-r196638,"Bán nhà 2 tầng, 97 m2, 4PN ngõ đường Kha Vạn Cân, Trường Thọ, Thủ Đức, TP HCM, sổ hồng,  giá 7,4","Thủ Đức, Hồ Chí Minh",72,97.0,4.0,3.0,3.0,False,7400.0
196906,https://batdongsan.vn/ban-nha-moi-hiem-phuc-loi-long-bien-33m2-5-tang-so-do-chinh-chu-gia-5x-ty-r196906,"Bán nhà mới– hiếm Phúc Lợi, Long Biên – 33m²  – 5 tầng – sổ đỏ chính chủ – giá 5,x tỷ","Long Biên, Hà Nội",21,33.0,3.0,4.0,6.0,False,5700.0
196887,https://batdongsan.vn/ban-nha-hxh-dao-duy-anh-phu-nhuan-36m2-4-tang-3pn-gia-nhinh-7-ty-r196887,"Bán nhà HXH Đào Duy Anh Phú Nhuận, 36m², 4 tầng, 3PN giá nhỉnh 7 tỷ","Phú Nhuận, Hồ Chí Minh",21,36.0,3.0,4.0,5.0,False,7850.0
196907,https://batdongsan.vn/ban-nha-3-tang-76m2-duong-160-tang-nhon-phu-a-q9-thu-duc-tp-hcm-so-hong-gia-chi-67-ty-r196907,"Bán nhà 3 tầng 76m2 đường 160, Tăng Nhơn phú A, Q.9, Thủ Đức, TP HCM, Sổ Hồng. Giá chỉ 6,7 tỷ.","Quận 9, Hồ Chí Minh",21,76.0,3.0,4.0,4.0,False,6700.0
196890,https://batdongsan.vn/nha-le-van-sy-quan-3-6-x-10-m-2-tang-89-ty-r196890,Nhà Lê Văn Sỹ - QUẬN 3 – 6 x 10 m – 2 Tầng – 8.9 tỷ,"Quận 3, Hồ Chí Minh",21,110.0,2.0,2.0,3.0,False,8900.0
196891,https://batdongsan.vn/ban-nha-hxh-quan-1-tran-hung-dao-3-tang-moi-dep-3pn-gia-nhinh-5-ty-r196891,"bán nhà HXH Quận 1 Trần Hưng Đạo, 3 tầng mới đẹp, 3PN, giá nhỉnh 5 tỷ","Quận 1, Hồ Chí Minh",21,30.0,3.0,3.0,4.0,False,5200.0
196911,https://batdongsan.vn/chinh-chu-can-ban-nha-3-tang-phu-thuong-doan-gia-chi-295-ty-ban-giao-truoc-tet-r196911,"🔥CHÍNH CHỦ CẦN BÁN NHÀ 3 TẦNG – PHỦ THƯỢNG ĐOẠN – GIÁ CHỈ 2,95 TỶ BÀN GIAO TRƯỚC TẾT !","Hải An, Hải Phòng",21,52.0,3.0,3.0,4.0,False,2950.0
196892,https://batdongsan.vn/sieu-pham-toa-van-phong-mat-pho-khuat-duy-tien-85m2-9-tang-thang-may-dong-tien-cuc-tot-r196892,"SIÊU PHẨM TOÀ VĂN PHÒNG MẶT PHỐ KHUẤT DUY TIẾN – 85M2, 9 TẦNG THANG MÁY, DÒNG TIỀN CỰC TỐT","Thanh Xuân, Hà Nội",21,85.0,9.0,9.0,10.0,True,73000.0
196919,https://batdongsan.vn/ban-nha-9-tang-ngo-174-kim-nguu-hai-ba-trung-o-to-tranh-kinh-doanh-dt-105m2-465-ty-r196919,BÁN NHÀ 9 TẦNG NGÕ 174 KIM NGƯU HAI BÀ TRƯNG - Ô TÔ TRÁNH KINH DOANH: DT 105M2 - 46.5 TỶ,"Hai Bà Trưng, Hà Nội",21,105.0,36.0,36.0,10.0,False,46500.0
196893,https://batdongsan.vn/tai-san-dong-tien-phu-nhuan-hxh-thong-huynh-van-banh-5-tang-2-mat-hem-83m2-r196893,"TÀI SẢN DÒNG TIỀN PHÚ NHUẬN – HXH THÔNG HUỲNH VĂN BÁNH – 5 TẦNG, 2 MẶT HẺM - 83M²","Phú Nhuận, Hồ Chí Minh",21,83.0,10.0,10.0,6.0,False,19760.0
196900,https://batdongsan.vn/ban-nha-3-tang-khu-ben-song-hiep-binh-chanh-106m2-ngang-65m-gan-gigamall-nhinh-8-ty-r196900,Bán Nhà 3 Tầng Khu Bên Sông Hiệp Bình Chánh 106m2 Ngang 6.5m Gần Gigamall Nhỉnh 8 Tỷ,"Thủ Đức, Hồ Chí Minh",21,106.0,4.0,3.0,4.0,False,8800.0
196610,https://batdongsan.vn/nha-mat-pho-ngoc-thuy-thang-may-8-tang-khai-thac-kinh-doanh-r196610,Nhà mặt phố Ngọc Thụy – thang máy – 8 tầng – khai thác kinh doanh,"Long Biên, Hà Nội",72,48.0,5.0,6.0,9.0,True,22000.0
196601,https://batdongsan.vn/can-ban-nha-5-tang-moi-xay-co-thang-may-lo-22-le-hong-phong-hai-phong-vi-tri-dac-dia-duong-r196601,"Cần Bán Nhà 5 Tầng Mới Xây Có Thang Máy – Lô 22 Lê Hồng Phong, Hải Phòng  Vị Trí Đắc Địa – Đường","Ngô Quyền, Hải Phòng",72,60.0,8.0,9.0,6.0,False,11900.0
196613,https://batdongsan.vn/ban-nha-dep-hong-tien-dan-xay-full-nt-oto-tranh-o-cho-thang-may-80m-5-tang-nhinh-23-tytl-r196613,Bán nhà đẹp Hồng Tiến- Dân xây-Full NT- Oto tránh- Ô chờ thang máy 80m 5 tầng nhỉnh 23 tỷ(TL),"Long Biên, Hà Nội",72,80.0,5.0,4.0,6.0,False,23500.0
196606,https://batdongsan.vn/ban-nha-xuan-dinh-6-tang-thang-may-moi-dep-full-noi-that-42m2-nhinh-11-ty-r196606,BÁN NHÀ XUÂN ĐỈNH - 6 TẦNG THANG MÁY - MỚI ĐẸP - FULL NỘI THẤT - 42M2 - NHỈNH 11 TỶ.,"Bắc Từ Liêm, Hà Nội",72,42.0,6.0,4.0,7.0,False,11200.0
196742,https://batdongsan.vn/412m-ban-nha-2-tang-3pn-hxh-5m-duong-thi-muoi-tch-q12-4-ty-x-r196742,"4❌12m, BÁN NHÀ 2 TẦNG, 3PN, HXH 5M, DƯƠNG THỊ MƯỜI, TCH, Q.12, 4 TỶ x","Quận 12, Hồ Chí Minh",48,48.0,3.0,3.0,3.0,False,4800.0
196607,https://batdongsan.vn/ban-nha-tran-phu-ha-dong-37m2-6-tang-thang-may-thiet-ke-hien-dai-ba-buoc-ra-pho-hon-11-ty-r196607,"Bán nhà Trần Phú Hà Đông, 37m2, 6 tầng thang máy, thiết kế hiện đại, ba bước ra phố, hơn 11 tỷ","Hà Đông, Hà Nội",72,37.0,3.0,3.0,7.0,False,11500.0
196743,https://batdongsan.vn/nha-3-tang-duong-quang-trung-go-vap-36m-3pn-gia-chi-383-ty-thuong-luong-r196743,NHÀ 3 TẦNG ĐƯỜNG QUANG TRUNG - GÒ VẤP- 36M - 3PN- GIÁ CHỈ 3.83 TỶ ( THƯƠNG LƯỢNG),"Gò Vấp, Hồ Chí Minh",48,36.0,3.0,4.0,4.0,False,3830.0
196745,https://batdongsan.vn/ban-dat-tang-nha-2-tang-xuan-phuong-o-to-qua-nha-70m2-re-nhat-r196745,Bán đất tặng nhà 2 tầng Xuân Phương ô tô qua nhà 70m2 rẻ nhất,"Nam Từ Liêm, Hà Nội",48,74.0,,,3.0,False,10300.0
196608,https://batdongsan.vn/ban-nha-4-tang-kham-thien-trung-tam-dong-da-tang-full-noi-that-5-sao-chi-695-ty-r196608,BÁN NHÀ 4 TẦNG KHÂM THIÊN – TRUNG TÂM ĐỐNG ĐA – TẶNG FULL NỘI THẤT 5 SAO CHỈ  6.95 TỶ,"Đống Đa, Hà Nội",72,30.0,3.0,3.0,5.0,False,6900.0
196594,https://batdongsan.vn/ban-nha-co-sdcc-ngo-195-hoang-mai-42m2-x-5-tang-3pn-79-ty-r196594,"Bán nhà có SĐCC  ngõ 195 Hoàng Mai 42m2 x 5 tầng, 3PN, 7.9 tỷ","Hoàng Mai, Hà Nội",72,42.0,3.0,3.0,6.0,False,7900.0
196611,https://batdongsan.vn/nha-moi-ngay-cau-vinh-tuy-full-noi-that-o-to-do-cua-3-buoc-ra-pho-39m-5-tang-nhinh-7-ty-r196611,NHÀ MỚI NGAY CẦU VĨNH TUY- FULL NỘI THẤT - Ô TÔ ĐỖ CỬA - 3 BƯỚC RA PHỐ👉 39M 5 TẦNG NHỈNH 7 TỶ,"Long Biên, Hà Nội",72,39.0,3.0,3.0,6.0,False,7300.0
196779,https://batdongsan.vn/nha-moi-dep-4-tang-pho-thanh-cong-noi-that-luxury-10m-ra-mat-pho-canh-duong-vanh-dai-1-r196779,NHÀ MỚI ĐẸP 4 TẦNG PHỐ THÀNH CÔNG - NỘI THẤT LUXURY - 10M RA MẶT PHỐ - CẠNH ĐƯỜNG VÀNH ĐAI 1,"Ba Đình, Hà Nội",48,30.0,3.0,3.0,5.0,True,890.0
196755,https://batdongsan.vn/nha-moi-lung-1lau-3pn-37x11m-pham-the-hien-p6q8-r196755,Nhà mới lửng 1lầu 3PN 3.7x11m Phạm Thế Hiển P6Q8,"Quận 8, Hồ Chí Minh",48,41.0,3.0,3.0,2.0,False,4480.0
196836,https://batdongsan.vn/ban-nha-ngoc-thuy-32m-5-tang-mt45m-o-to-thong-hon-9-ty-r196836,Bán nhà Ngọc Thụy 32m 5 tầng MT4.5m ô tô thông hơn 9 tỷ,"Long Biên, Hà Nội",48,32.0,3.0,4.0,6.0,False,9000.0
196778,https://batdongsan.vn/hxh-9m-luy-ban-bich-tan-phu-doi-dien-cho-tan-phu-60m2-x-4-tang-5pn-o-mo-van-phong-chi-10-ty-r196778,"HXH 9m Lũy Bán Bích, Tân Phú, đối diện chợ Tân Phú 60m2 x 4 tầng, 5PN, ở + mở văn phòng chỉ 10 tỷ.","Tân Phú, Hồ Chí Minh",48,60.0,5.0,6.0,5.0,False,10000.0
196757,https://batdongsan.vn/ban-nha-kim-ma-65m-x5-tang-chi-128-ty-full-noi-that3-mat-thoangngo-thonggan-pho-r196757,"bán nhà kim mã 65m x5 tầng chỉ 12,8 tỷ full nội thất,3 mặt thoáng,ngõ thông,gần phố","Ba Đình, Hà Nội",48,65.0,6.0,4.0,6.0,False,12800.0
196835,https://batdongsan.vn/ban-nha-3-tang-khu-ben-song-hiep-binh-chanh-120m2-ngang-be-the-8m-vuong-vuc-nhinh-16-ty-r196835,BÁN NHÀ 3 TẦNG KHU BÊN SÔNG HIỆP BÌNH CHÁNH 120M2 NGANG BỀ THẾ 8M VUÔNG VỨC NHỈNH 16 TỶ,"Thủ Đức, Hồ Chí Minh",48,120.0,5.0,5.0,4.0,False,16500.0
196759,https://batdongsan.vn/nha-moi-cu-khoi-ngo-nong-full-noi-that-thoang-truoc-sau-36m-5-tang-nhinh-5-ty-r196759,NHÀ MỚI CỰ KHỐI - NGÕ NÔNG - FULL NỘI THẤT - THOÁNG TRƯỚC SAU - 36M 5 TẦNG NHỈNH 5 TỶ,"Long Biên, Hà Nội",48,38.0,3.0,4.0,6.0,False,5700.0
196839,https://batdongsan.vn/nhat-chieu-40m-ra-ho-tay-nha-6-tang-o-to-do-cua-full-noi-that-115-ty-r196839,NHẬT CHIÊU – 40M RA HỒ TÂY – NHÀ 6 TẦNG Ô TÔ ĐỖ CỬA – FULL NỘI THẤT – 11.5 TỶ,"Tây Hồ, Hà Nội",48,31.0,2.0,,7.0,False,11500.0
196756,https://batdongsan.vn/nhinh-10-ty-so-huu-nha-moi-thang-may-o-to-gan-vu-tong-phan-35m2-x-6-tang-r196756,"NHỈNH 10 TỶ SỞ HỮU NHÀ MỚI THANG MÁY Ô TÔ GẦN VŨ TÔNG PHAN, 35M2 X 6 TẦNG","Hoàng Mai, Hà Nội",48,35.0,4.0,5.0,7.0,False,10000.0
